"District","FIPS","Year","Variable","Measure Type","Value"
"West Hartford School District","900382590","2008-2009","Pre-K Students","Number",183
"West Hartford School District","900382590","2009-2010","Pre-K Students","Number",174
"West Hartford School District","900382590","2010-2011","Pre-K Students","Number",179
"West Hartford School District","900382590","2011-2012","Pre-K Students","Number",188
"West Hartford School District","900382590","2012-2013","Pre-K Students","Number",196
"West Hartford School District","900382590","2013-2014","Pre-K Students","Number",198
"West Hartford School District","900382590","2014-2015","Pre-K Students","Number",195
"West Hartford School District","900382590","2015-2016","Pre-K Students","Number",198
"West Hartford School District","900382590","2016-2017","Pre-K Students","Number",244
"West Hartford School District","900382590","2017-2018","Pre-K Students","Number",247
"West Haven School District","900982870","2007-2008","Pre-K Students","Number",116
"West Haven School District","900982870","2008-2009","Pre-K Students","Number",115
"West Haven School District","900982870","2009-2010","Pre-K Students","Number",135
"West Haven School District","900982870","2010-2011","Pre-K Students","Number",124
"West Haven School District","900982870","2011-2012","Pre-K Students","Number",119
"West Haven School District","900982870","2012-2013","Pre-K Students","Number",140
"West Haven School District","900982870","2013-2014","Pre-K Students","Number",150
"West Haven School District","900982870","2014-2015","Pre-K Students","Number",140
"West Haven School District","900982870","2015-2016","Pre-K Students","Number",146
"West Haven School District","900982870","2016-2017","Pre-K Students","Number",119
"West Haven School District","900982870","2017-2018","Pre-K Students","Number",95
"Weston School District","900183430","2007-2008","Pre-K Students","Number",36
"Weston School District","900183430","2008-2009","Pre-K Students","Number",36
"Weston School District","900183430","2009-2010","Pre-K Students","Number",39
"Weston School District","900183430","2010-2011","Pre-K Students","Number",39
"Weston School District","900183430","2011-2012","Pre-K Students","Number",30
"Weston School District","900183430","2012-2013","Pre-K Students","Number",26
"Weston School District","900183430","2013-2014","Pre-K Students","Number",21
"Weston School District","900183430","2014-2015","Pre-K Students","Number",33
"Weston School District","900183430","2015-2016","Pre-K Students","Number",25
"Weston School District","900183430","2016-2017","Pre-K Students","Number",25
"Weston School District","900183430","2017-2018","Pre-K Students","Number",27
"Westport School District","900183500","2007-2008","Pre-K Students","Number",56
"Westport School District","900183500","2008-2009","Pre-K Students","Number",56
"Westport School District","900183500","2009-2010","Pre-K Students","Number",56
"Westport School District","900183500","2010-2011","Pre-K Students","Number",56
"Westport School District","900183500","2011-2012","Pre-K Students","Number",39
"Westport School District","900183500","2012-2013","Pre-K Students","Number",46
"Westport School District","900183500","2013-2014","Pre-K Students","Number",41
"Westport School District","900183500","2014-2015","Pre-K Students","Number",54
"Westport School District","900183500","2015-2016","Pre-K Students","Number",50
"Westport School District","900183500","2016-2017","Pre-K Students","Number",54
"Westport School District","900183500","2017-2018","Pre-K Students","Number",66
"Wethersfield School District","900384900","2007-2008","Pre-K Students","Number",68
"Wethersfield School District","900384900","2008-2009","Pre-K Students","Number",57
"Wethersfield School District","900384900","2009-2010","Pre-K Students","Number",72
"Wethersfield School District","900384900","2010-2011","Pre-K Students","Number",72
"Wethersfield School District","900384900","2011-2012","Pre-K Students","Number",79
"Wethersfield School District","900384900","2012-2013","Pre-K Students","Number",72
"Wethersfield School District","900384900","2013-2014","Pre-K Students","Number",76
"Wethersfield School District","900384900","2014-2015","Pre-K Students","Number",78
"Wethersfield School District","900384900","2015-2016","Pre-K Students","Number",70
"Wethersfield School District","900384900","2016-2017","Pre-K Students","Number",62
"Wethersfield School District","900384900","2017-2018","Pre-K Students","Number",62
"Willington School District","","2007-2008","Pre-K Students","Number",19
"Willington School District","","2008-2009","Pre-K Students","Number",22
"Willington School District","","2009-2010","Pre-K Students","Number",20
"Willington School District","","2010-2011","Pre-K Students","Number",24
"Willington School District","","2011-2012","Pre-K Students","Number",21
"Willington School District","","2012-2013","Pre-K Students","Number",18
"Willington School District","","2013-2014","Pre-K Students","Number",21
"Willington School District","","2014-2015","Pre-K Students","Number",21
"Willington School District","","2015-2016","Pre-K Students","Number",20
"Willington School District","","2016-2017","Pre-K Students","Number",20
"Willington School District","","2017-2018","Pre-K Students","Number",22
"Wilton School District","900186370","2007-2008","Pre-K Students","Number",43
"Wilton School District","900186370","2008-2009","Pre-K Students","Number",44
"Wilton School District","900186370","2009-2010","Pre-K Students","Number",46
"Wilton School District","900186370","2010-2011","Pre-K Students","Number",62
"Wilton School District","900186370","2011-2012","Pre-K Students","Number",57
"Wilton School District","900186370","2012-2013","Pre-K Students","Number",58
"Wilton School District","900186370","2013-2014","Pre-K Students","Number",49
"Wilton School District","900186370","2014-2015","Pre-K Students","Number",60
"Wilton School District","900186370","2015-2016","Pre-K Students","Number",40
"Wilton School District","900186370","2016-2017","Pre-K Students","Number",40
"Wilton School District","900186370","2017-2018","Pre-K Students","Number",55
"Winchester School District","900586440","2007-2008","Pre-K Students","Number",25
"Winchester School District","900586440","2008-2009","Pre-K Students","Number",22
"Winchester School District","900586440","2009-2010","Pre-K Students","Number",20
"Winchester School District","900586440","2010-2011","Pre-K Students","Number",32
"Winchester School District","900586440","2011-2012","Pre-K Students","Number",22
"Winchester School District","900586440","2012-2013","Pre-K Students","Number",23
"Winchester School District","900586440","2013-2014","Pre-K Students","Number",17
"Winchester School District","900586440","2014-2015","Pre-K Students","Number",17
"Winchester School District","900586440","2015-2016","Pre-K Students","Number",13
"Winchester School District","900586440","2016-2017","Pre-K Students","Number",14
"Winchester School District","900586440","2017-2018","Pre-K Students","Number",21
"Windham School District","901586790","2007-2008","Pre-K Students","Number",294
"Windham School District","901586790","2008-2009","Pre-K Students","Number",242
"Windham School District","901586790","2009-2010","Pre-K Students","Number",242
"Windham School District","901586790","2010-2011","Pre-K Students","Number",246
"Windham School District","901586790","2011-2012","Pre-K Students","Number",235
"Windham School District","901586790","2012-2013","Pre-K Students","Number",251
"Windham School District","901586790","2013-2014","Pre-K Students","Number",259
"Windham School District","901586790","2014-2015","Pre-K Students","Number",279
"Windham School District","901586790","2015-2016","Pre-K Students","Number",263
"Windham School District","901586790","2016-2017","Pre-K Students","Number",264
"Windham School District","901586790","2017-2018","Pre-K Students","Number",260
"Windsor Locks School District","900387070","2007-2008","Pre-K Students","Number",38
"Windsor Locks School District","900387070","2008-2009","Pre-K Students","Number",62
"Windsor Locks School District","900387070","2009-2010","Pre-K Students","Number",62
"Windsor Locks School District","900387070","2010-2011","Pre-K Students","Number",59
"Windsor Locks School District","900387070","2011-2012","Pre-K Students","Number",40
"Windsor Locks School District","900387070","2012-2013","Pre-K Students","Number",60
"Windsor Locks School District","900387070","2013-2014","Pre-K Students","Number",55
"Windsor Locks School District","900387070","2014-2015","Pre-K Students","Number",100
"Windsor Locks School District","900387070","2015-2016","Pre-K Students","Number",96
"Windsor Locks School District","900387070","2016-2017","Pre-K Students","Number",95
"Windsor Locks School District","900387070","2017-2018","Pre-K Students","Number",99
"Windsor School District","900387000","2007-2008","Pre-K Students","Number",45
"Windsor School District","900387000","2008-2009","Pre-K Students","Number",50
"Windsor School District","900387000","2009-2010","Pre-K Students","Number",50
"Windsor School District","900387000","2010-2011","Pre-K Students","Number",48
"Windsor School District","900387000","2011-2012","Pre-K Students","Number",52
"Windsor School District","900387000","2012-2013","Pre-K Students","Number",45
"Windsor School District","900387000","2013-2014","Pre-K Students","Number",43
"Windsor School District","900387000","2014-2015","Pre-K Students","Number",49
"Windsor School District","900387000","2015-2016","Pre-K Students","Number",83
"Windsor School District","900387000","2016-2017","Pre-K Students","Number",87
"Windsor School District","900387000","2017-2018","Pre-K Students","Number",107
"Wolcott School District","900987560","2007-2008","Pre-K Students","Number",66
"Wolcott School District","900987560","2008-2009","Pre-K Students","Number",66
"Wolcott School District","900987560","2009-2010","Pre-K Students","Number",71
"Wolcott School District","900987560","2010-2011","Pre-K Students","Number",56
"Wolcott School District","900987560","2011-2012","Pre-K Students","Number",53
"Wolcott School District","900987560","2012-2013","Pre-K Students","Number",47
"Wolcott School District","900987560","2013-2014","Pre-K Students","Number",45
"Wolcott School District","900987560","2014-2015","Pre-K Students","Number",52
"Wolcott School District","900987560","2015-2016","Pre-K Students","Number",50
"Wolcott School District","900987560","2016-2017","Pre-K Students","Number",50
"Wolcott School District","900987560","2017-2018","Pre-K Students","Number",49
"Woodbridge School District","","2007-2008","Pre-K Students","Number",22
"Woodbridge School District","","2008-2009","Pre-K Students","Number",16
"Woodbridge School District","","2009-2010","Pre-K Students","Number",19
"Woodbridge School District","","2010-2011","Pre-K Students","Number",20
"Woodbridge School District","","2011-2012","Pre-K Students","Number",23
"Woodbridge School District","","2012-2013","Pre-K Students","Number",19
"Woodbridge School District","","2013-2014","Pre-K Students","Number",19
"Woodbridge School District","","2014-2015","Pre-K Students","Number",20
"Woodbridge School District","","2015-2016","Pre-K Students","Number",20
"Woodbridge School District","","2016-2017","Pre-K Students","Number",23
"Woodbridge School District","","2017-2018","Pre-K Students","Number",30
"Woodstock Academy District","","2007-2008","Pre-K Students","Number",0
"Woodstock Academy District","","2008-2009","Pre-K Students","Number",0
"Woodstock Academy District","","2009-2010","Pre-K Students","Number",0
"Woodstock Academy District","","2010-2011","Pre-K Students","Number",0
"Woodstock Academy District","","2011-2012","Pre-K Students","Number",0
"Woodstock Academy District","","2012-2013","Pre-K Students","Number",0
"Woodstock Academy District","","2013-2014","Pre-K Students","Number",0
"Woodstock Academy District","","2014-2015","Pre-K Students","Number",0
"Woodstock Academy District","","2015-2016","Pre-K Students","Number",0
"Woodstock Academy District","","2016-2017","Pre-K Students","Number",0
"Woodstock Academy District","","2017-2018","Pre-K Students","Number",0
"Woodstock School District","","2007-2008","Pre-K Students","Number",27
"Woodstock School District","","2008-2009","Pre-K Students","Number",27
"Woodstock School District","","2009-2010","Pre-K Students","Number",28
"Woodstock School District","","2010-2011","Pre-K Students","Number",26
"Woodstock School District","","2011-2012","Pre-K Students","Number",29
"Woodstock School District","","2012-2013","Pre-K Students","Number",29
"Woodstock School District","","2013-2014","Pre-K Students","Number",24
"Woodstock School District","","2014-2015","Pre-K Students","Number",-9999
"Woodstock School District","","2015-2016","Pre-K Students","Number",25
"Woodstock School District","","2016-2017","Pre-K Students","Number",30
"Woodstock School District","","2017-2018","Pre-K Students","Number",42
